COD,VALOR_UNIDADE
E28-0172-855,54.009199999999964
E28-0172-946,65.44969230769227
E28-0174-003,44.03242857142858
E28-0174-006,50.27029585798807
E28-0175-003,33.275
E28-0175-010,35.91476190476191
E28-0176-014,56.32333333333333
E28-0180-128,43.99
E28-0180-324,43.99
E28-0182-240,49.93322033898302
E28-0182-314,51.80555555555557
E28-0183-014,51.8896428571428
E28-0183-234,59.41468750000002
E28-0183-252,55.15040000000001
E28-0189-240,52.730000000000004
E28-0190-256,35.99
E28-0190-382,35.99
E28-0190-880,47.99
E28-0191-032,50.537777777777784
E28-0192-014,44.55923076923078
E28-0192-805,49.487142857142864
E28-0193-006,26.91
E28-0193-016,25.34125
E28-0193-060,25.92058823529412
E28-0193-188,27.369999999999997
E28-0193-325,24.773999999999997
E28-0194-060,25.647000000000002
E28-0194-325,24.895
E28-0195-014,29.9
E28-0196-325,21.98
E28-0197-006,29.3
E28-0197-016,22.44333333333333
E28-0197-325,26.165555555555557
E28-0199-188,25.260833333333334
E28-0200-026,25.71
E28-0205-014,22.035
E28-0206-014,25.073333333333334
E28-0208-205,26.3825
E28-0209-006,24.40818181818182
E28-0265-888,120.93
E28-0305-008,39.9
E28-0310-010,33.0
E28-0312-008,37.27384615384615
E28-0313-006,73.98566666666665
E28-0313-325,67.8825
E28-0314-006,59.51611111111111
E28-0314-012,60.38733333333332
E28-0314-256,56.677666666666674
E28-0314-343,65.79271186440678
E28-0314-788,58.324827586206894
E28-0315-002,53.282549019607856
E28-0315-010,62.316
E28-0315-219,52.363428571428564
E28-0315-256,54.64333333333335
E28-0315-325,60.875555555555536
E28-0315-788,75.39166666666668
E28-0316-003,56.977500000000006
E28-0316-010,56.084999999999994
E28-0317-006,36.495000000000005
E28-0318-006,38.51266666666667
E28-0325-006,32.723333333333336
E28-0326-006,53.99
E28-0327-008,37.660000000000004
E28-0328-010,46.759881656804694
E28-0328-240,48.7541935483871
E28-0328-375,50.56677018633534
E28-0328-536,48.902527472527446
E28-0328-852,51.30109589041086
E28-0329-050,42.20225
E28-0329-270,45.11500000000001
E28-0329-342,42.17181818181818
E28-0329-424,41.76120689655171
E28-0329-541,42.17136363636364
E28-0329-555,44.91934426229507
E28-0329-834,40.3251282051282
E28-0329-881,49.36625
E28-0330-018,35.91285714285715
E28-0331-018,36.35791666666666
E28-0333-006,37.43777777777778
E28-0334-018,37.42777777777778
E28-0336-006,36.572
E28-0338-006,36.35421052631579
E28-0339-325,33.0
E28-0340-014,35.67159999999999
E28-0343-006,37.158441558441524
E28-0344-325,33.0
E28-0346-060,36.45
E28-0347-006,34.7475
E28-0349-006,35.330000000000005
E28-0350-006,40.71777777777777
E28-0351-010,33.0
E28-0352-012,34.23
E28-0353-390,37.29560439560438
E28-0354-010,42.2
E28-0354-012,43.571666666666665
E28-0355-162,40.02
E28-0355-424,37.58624999999999
E28-0356-004,32.925
E28-0356-006,25.630000000000003
E28-0361-010,33.3358064516129
E28-0361-012,34.32
E28-0362-010,48.18903225806453
E28-0362-162,48.85840000000001
E28-0363-006,41.19785714285715
E28-0363-014,40.207906976744205
E28-0364-C61,66.24470588235295
E28-0364-C62,72.895
E28-0366-006,77.39
E28-0366-188,99.99
E28-0367-188,86.65666666666665
E28-0367-383,88.99
E28-0368-006,74.03666666666665
E28-0368-188,71.99
E28-0369-004,40.416000000000004
E28-0369-162,27.92161290322581
E28-0370-006,31.025333333333332
E28-0370-014,27.04518285714286
E28-0371-006,51.39666666666667
E28-0371-034,48.47
E28-0373-014,56.94181818181817
E28-0373-034,61.79142857142857
E28-0374-205,33.0
E28-0374-375,35.37
E28-0375-008,57.714999999999996
E28-0375-010,50.715999999999994
E28-0376-006,39.483000000000004
E28-0376-012,40.918620689655185
E28-0377-006,27.986666666666668
E28-0377-810,32.989999999999995
E28-0378-006,37.098333333333336
E28-0378-188,40.366
E28-0379-004,36.818333333333335
E28-0379-188,39.9609090909091
E28-0380-014,26.02970588235294
E28-0380-375,30.819600000000005
E28-0381-010,34.550000000000004
E28-0381-012,27.67
E28-0382-006,88.08379999999995
E28-0382-012,75.97357142857142
E28-0383-008,111.348
E28-0383-375,117.3242857142857
E28-0384-008,152.66
E28-0384-010,145.2575675675675
E28-0385-006,122.11874999999996
E28-0385-375,113.29875
E28-0386-006,134.33087378640766
E28-0386-012,126.35322580645153
E28-0387-012,64.06666666666666
E28-0388-010,64.88418181818176
E28-0389-012,35.19069767441859
E28-0405-008,35.93358333333332
E28-0406-446,37.17876288659791
E28-0407-006,35.42642857142857
E28-0408-008,35.45536585365854
E28-0409-244,34.851176470588236
E28-0410-026,37.35590062111797
E28-0411-314,35.068705882352916
E28-0412-240,36.97257309941517
E28-0413-028,36.151025641025626
E28-0414-018,35.72
E28-0415-006,27.494000000000007
E28-0415-375,26.8625
E28-0416-006,33.0
E28-0416-014,39.9
E28-0418-014,26.491714285714288
E28-0418-042,27.59292682926829
E28-0419-060,34.588461538461544
E28-0419-188,37.324285714285715
E28-0420-010,55.190000000000005
E28-0420-012,46.050000000000004
E28-0421-010,41.315
E28-0421-012,46.15928571428572
E28-0421-060,56.1192857142857
E28-0421-446,59.99
E28-0422-004,44.326666666666675
E28-0422-012,33.0
E28-0423-012,30.846000000000004
E28-0423-060,24.75
E28-0424-014,24.75
E28-0426-306,96.45
E28-0427-439,71.99
E28-0427-867,79.99
E28-0428-006,105.57259259259256
E28-0428-439,110.35615384615386
E28-0435-006,24.75
E28-0435-042,27.798000000000002
E28-0436-188,29.369999999999997
E28-0436-C99,26.927142857142858
E28-0445-006,127.32000000000001
E28-0445-162,149.99
E28-0445-219,114.065
E28-0445-876,103.21666666666665
E28-0446-012,129.99
E28-0449-010,169.99
E28-0451-006,129.99
E28-0451-012,169.99
E28-0452-266,134.99
E29-0024-003,206.98764705882348
E29-0024-006,208.73250000000002
E29-0024-012,219.65666666666667
E29-0024-205,241.4725
E29-0200-003,189.95714285714286
E29-0200-006,179.05
E29-0200-205,189.99
E29-0212-138,89.9
E29-0212-264,67.44500000000001
E29-0223-012,122.445
E29-0261-003,209.9
E29-0261-006,209.9
E29-0263-010,159.99
E29-0266-006,209.9
E29-0310-000,159.975
E29-0311-000,189.9
E29-0312-012,169.9
E29-0379-003,119.99
E29-0381-006,129.9
E29-0381-010,179.945
E29-0381-012,146.29000000000002
E29-0382-006,115.99
E29-0383-012,69.94500000000001
E29-0384-010,199.9
E29-0384-205,139.99
E29-0385-006,178.97200000000004
E29-0385-008,219.99
E29-0385-010,249.9675
E29-0386-006,103.99
E29-0386-010,129.9
E29-0387-000,149.43296874999987
E29-0387-010,119.9
E29-0388-072,115.945
E29-0388-325,132.9
E29-0389-006,79.9
E29-0392-010,134.37666666666667
E29-0392-072,149.9
E29-0393-006,139.9
E29-0394-006,121.99
E29-0411-003,199.99
E29-0414-010,179.99
E29-0414-205,219.99
E29-0415-219,129.99
E29-0417-003,249.96
E29-0417-006,179.99
E29-0418-006,279.99
E29-0421-006,219.99
E29-0425-004,219.99
E29-0425-219,259.99
E29-0426-006,259.99
E29-0459-000,143.99
E29-0459-006,179.99
E29-0459-264,188.24
E29-0461-003,219.99
E29-0461-006,215.99
E29-0463-138,186.99
E29-0464-000,199.99
E29-0464-004,219.99
E29-0464-138,208.99
E29-0465-000,213.70428571428573
E29-0465-004,217.24
E29-0465-030,170.99
E29-0465-138,219.99
E29-0466-000,199.99
E29-0466-004,219.99
E29-0466-030,199.99
E29-0466-060,219.99
E29-0466-138,189.99
E29-0467-138,229.9
E29-0468-000,159.99
E29-0468-006,193.32333333333335
E29-0468-264,199.99
E29-0494-003,269.99
E31-0281-310,68.33599999999998
E31-0281-338,69.9
E31-0282-244,65.99
E31-0420-034,90.58599999999998
E31-0432-006,54.49
E31-0494-551,35.9
E31-0619-003,113.29333333333334
E31-0619-006,78.65666666666667
E31-0628-060,104.99
E31-0631-006,99.99
E31-0631-219,99.99
E31-0631-224,99.99
E31-0636-003,119.9
E31-0636-006,119.99
E31-0639-006,129.9
E31-0645-006,88.568125
E31-0645-219,119.99
E31-0645-224,113.99
E31-0654-014,32.25
E31-0676-012,69.9
E31-0676-072,69.9
E31-0677-006,89.99
E31-0723-174,44.93
E31-0724-006,71.17500000000001
E31-0938-064,29.94
E31-1039-012,29.94
E31-1386-008,71.99
E31-1386-224,89.99
E31-1387-012,99.99
E31-1393-338,44.9
E31-1394-070,53.49
E31-1395-224,58.9
E31-1399-006,69.9
E31-1402-203,79.9
E31-1403-012,92.99
E31-1403-016,84.99
E31-1414-012,44.9
E31-1419-006,69.99
E31-1421-138,49.9
E31-1422-203,54.99
E31-1439-003,77.99
E31-1441-006,89.9
E31-1446-008,73.59666666666666
E31-1446-016,84.99
E31-1447-012,69.44500000000001
E31-1447-016,72.98299999999999
E31-1449-006,84.9
E31-1449-012,91.79333333333334
E31-1450-016,84.99
E31-1450-224,79.99
E31-1451-012,89.99
E31-1451-219,83.99
E31-1452-203,84.9
E31-1453-224,75.99
E31-1454-224,84.9
E31-1455-016,71.89249999999998
E31-1455-138,66.98
E31-1456-008,89.99
E31-1456-010,89.99
E31-1456-266,89.9
E31-1458-010,94.99
E31-1458-219,97.445
E31-1460-012,79.9
E31-1460-138,70.135
E31-1653-740,59.9
E31-1795-066,44.9
E31-1797-844,57.525000000000006
E31-1802-236,77.86142857142856
E31-1805-028,33.99
E31-1807-559,72.62666666666667
E31-1808-060,64.4
E31-1811-778,29.9
E31-1815-002,57.104000000000006
E31-1816-050,77.936
E31-1819-844,64.99
E31-1820-118,36.06333333333333
E31-1836-006,73.985
E31-1840-138,159.9
E31-1850-070,139.9
E31-1912-234,71.91
E31-1913-338,89.9
E31-1915-778,82.445
E31-1917-002,71.056
E31-1917-088,75.21899999999998
E31-1918-060,99.96
E31-1918-551,101.62833333333333
E31-1919-941,83.23333333333333
E31-1920-300,71.19500000000001
E31-1921-006,84.945
E31-1921-012,89.945
E31-1922-172,90.11999999999998
E31-1922-338,108.24999999999999
E31-1923-012,77.46
E31-1924-778,89.274
E31-1925-551,77.01499999999999
E31-1926-172,84.9
E31-1928-018,139.9
E31-1929-006,69.9
E31-1931-325,54.94500000000001
E31-1932-778,39.9
E31-2280-006,79.99
E31-2280-168,89.99
E31-2327-060,99.99
E31-2329-012,119.99
E31-2329-016,72.25
E31-2330-003,84.99
E31-2330-301,119.9
E31-2332-006,80.99
E31-2332-239,106.6975
E31-2333-138,63.99
E31-2334-050,63.99
E31-2334-216,79.99
E31-2335-006,89.99
E31-2336-012,89.99
E31-2337-006,99.74
E31-2338-006,80.99
E31-2338-012,84.49
E31-2340-034,74.99
E31-2340-216,109.99
E31-2341-192,79.99
E31-2341-219,92.49
E31-2342-138,87.49
E31-2342-216,85.56
E31-2343-003,99.99
E31-2346-034,78.33
E31-2347-003,89.99
E31-2347-012,89.99
E31-2348-219,79.99
E31-2349-008,71.99
E31-2350-219,89.99
E31-2351-003,89.99
E31-2351-950,89.99
E31-2355-034,99.99
E31-2356-003,89.99
E31-2356-219,83.24
E31-2357-006,71.24
E31-2357-008,74.99
E31-2357-224,67.365
E31-2358-310,181.554
E31-2359-219,79.99
E31-2360-000,92.49
E31-2360-034,84.99
E31-2361-777,89.99
E31-2362-006,89.99
E31-2362-138,89.99
E31-2363-012,149.9
E31-2363-318,149.9
E31-2374-008,102.65666666666665
E31-2375-006,109.99
E31-2378-003,99.99
E31-2378-006,99.99
E31-2379-006,129.99
E31-2379-072,109.99
E31-2382-070,139.99
E31-2386-138,139.99
E31-2388-003,125.354
E31-2388-006,114.99000000000001
E31-2388-072,89.99
E31-2399-325,74.99
E31-2400-310,33.49
E31-2401-552,69.99
E31-2403-006,79.99
E31-2403-012,79.99
E31-2404-310,59.99
E31-2525-325,69.99
E31-2529-338,69.99
E31-2530-148,109.99
E31-2531-012,66.49
E31-2533-178,39.99
E31-2534-012,69.99
E31-2535-219,63.99
E31-2536-252,39.99
E31-2537-002,69.99
E31-2537-106,69.99
E31-2538-088,39.99
E31-2542-016,60.56
E31-2544-994,99.99
E31-2545-791,39.99
E31-2547-006,99.99
E31-2548-018,33.99
E31-2551-003,99.99
E31-2703-138,82.475
E32-0481-058,149.99
E32-0495-016,50.99
E32-0497-006,77.99
E32-0510-064,55.92
E32-0543-064,128.99
E32-0544-006,61.01833333333334
E32-0549-006,85.49
E32-0552-014,81.78999999999999
E32-0553-012,84.918
E32-0554-008,73.99
E32-0555-008,104.96
E32-0556-008,89.8225
E32-0557-006,54.99
E32-0562-014,99.93
E32-0567-012,159.9
E32-0577-008,59.99
E32-0581-018,76.59666666666666
E32-0582-008,86.96333333333332
E32-0583-016,159.99
E32-0585-006,59.99
E32-0587-060,94.99
E32-0588-008,114.99
E32-0588-014,104.98999999999998
E32-0589-064,67.44500000000001
E32-0593-006,74.99
E32-0595-018,114.96
E32-0597-018,93.26333333333332
E32-0598-018,59.99
E32-0600-006,74.9675
E32-0601-060,69.99
E32-0602-006,103.32333333333332
E32-0603-016,69.10375
E32-0604-016,74.99
E32-0606-006,74.9175
E32-0608-008,67.49
E32-0609-016,68.24249999999999
E32-0611-006,74.936
E32-0612-006,74.99
E32-0613-016,114.9
E33-0077-006,49.9
E33-0077-014,49.9
E33-1151-325,189.9
E33-1209-006,13.9
E33-1209-014,13.9
E33-1210-002,13.9
E33-1210-014,13.9
E33-1210-118,13.9
E33-1213-118,13.9
E33-1215-006,13.9
E33-1215-010,13.9
E33-1215-014,13.9
E33-1728-060,115.9
E33-2188-219,109.9
E33-3123-014,290.0
E33-3130-008,79.9
E33-3137-188,229.99
E33-3161-198,93.0
E33-3165-788,293.3233333333333
E33-3180-008,119.99
E33-3181-014,59.043333333333344
E33-3213-224,158.32333333333335
E33-3214-219,189.99
E33-3224-012,132.99
E33-3224-072,153.445
E33-3372-006,151.865
E33-3372-192,194.695
E33-3372-788,239.99
E33-3570-006,179.4
E33-3854-325,149.99
E33-3855-012,189.945
E33-3856-006,149.99
E33-3857-205,179.9
E33-3858-014,239.9
E33-3858-219,219.99
E33-3859-010,208.9
E33-3859-325,209.99
E33-3862-012,179.96
E33-3863-006,214.65666666666667
E33-3863-219,239.99
E33-3864-006,169.9675
E33-3867-003,215.91
E33-3876-014,180.4
E33-3878-006,134.9
E33-3880-343,123.94500000000001
E33-3890-876,315.6
E33-3895-219,169.9
E33-4024-006,89.9
E33-4024-014,87.202
E33-4033-006,99.9
E33-4039-192,94.9
E33-4042-006,84.91
E33-4054-006,89.90666666666668
E33-4089-006,69.9
E33-4089-205,63.252500000000005
E33-4116-192,89.9
E33-4193-010,154.9
E33-4196-016,56.0
E33-4205-014,74.0
E33-4251-188,109.9
E33-4257-060,89.9
E33-4263-325,180.405
E33-4271-325,189.9
E33-4275-205,85.4
E33-4283-006,89.9
E33-4283-310,89.9
E33-4288-016,159.9
E33-4288-138,159.9
E33-4289-006,71.91
E33-4291-040,89.9
E33-4292-016,49.9
E33-4294-004,199.9
E33-4295-325,189.9
E33-4299-004,119.9
E33-4308-006,79.9
E33-4309-014,69.9
E33-4310-325,185.155
E33-4312-325,159.9
E33-4314-205,199.9
E33-4320-006,159.9
E33-4321-014,59.9
E33-4326-006,180.4
E33-4326-192,159.9
E33-4328-012,182.304
E33-4332-006,69.9
E33-4334-205,219.9
E33-4335-168,99.9
E33-4342-006,89.99
E33-4344-012,80.945
E33-4347-390,75.76666666666667
E33-4349-012,155.9
E33-4352-325,107.445
E33-4353-006,79.9
E33-4354-192,119.90000000000002
E33-4358-006,79.9
E33-4359-876,129.9
E33-4361-205,69.9
E33-4362-006,125.9
E33-4364-006,56.99
E33-4365-006,61.69500000000001
E33-4365-008,61.695
E33-4366-028,135.9
E33-4370-006,60.77
E33-4371-006,45.99
E33-4371-010,45.99
E33-4371-012,119.9
E33-4373-006,103.2
E33-4387-862,47.4
E33-4388-012,54.9
E33-4393-006,49.9
E33-4393-012,49.9
E33-4420-018,119.9
E33-4424-008,119.9
E33-4448-325,113.4
E33-4463-834,139.9
E33-4490-018,29.9
E33-4605-325,203.99
E33-4607-205,112.32666666666667
E33-4673-006,129.99
E33-4872-066,52.99
E33-4873-008,243.93666666666664
E33-4873-010,191.99
E33-4873-016,275.49
E33-4874-008,401.954
E33-4881-325,227.245
E33-4883-008,220.5
E33-4885-325,237.445
E33-4888-325,177.2
E33-4894-325,209.9
E33-4897-325,189.99
E33-4902-168,99.99
E33-4908-008,112.78999999999999
E33-4911-060,152.9
E33-4921-325,285.6
E33-4924-010,240.8
E33-4926-325,101.99
E33-4932-325,119.99
E33-4936-060,92.4
E33-4945-325,164.96499999999997
E33-4947-325,129.99
E33-4967-014,69.99
E33-4969-390,51.56714285714286
E33-4976-325,285.6
E33-4977-325,211.5
E33-4979-325,219.99
E33-4981-006,116.9
E33-4994-010,154.0
E33-4996-006,223.8925
E33-5001-006,113.29333333333334
E33-5001-010,69.99
E33-5004-006,79.99
E33-5321-158,76.82619047619049
E33-5322-006,80.00972972972967
E33-5322-014,80.27436363636352
E33-5322-028,92.31639344262287
E33-5322-036,82.65441176470577
E33-5323-028,67.6315384615385
E33-5323-128,73.23333333333333
E33-5323-172,64.15
E33-5323-226,65.17250000000001
E33-5441-006,90.23
E33-5475-006,249.99
E33-5480-006,259.99
E33-5645-006,129.99
E33-5665-006,98.23333333333335
E33-5665-012,86.23714285714286
E33-5665-188,92.42250000000001
E33-5665-205,87.945
E33-5665-377,93.26333333333332
E33-5673-188,99.99
E33-5676-006,109.21249999999999
E33-5676-192,109.9
E33-5676-219,109.9
E33-5676-788,109.9
E33-5686-006,139.745
E33-5686-014,133.22
E33-5692-014,105.40363636363637
E33-5699-006,88.775
E33-5700-012,119.99
E33-5705-012,144.0
E33-5705-014,144.0
E33-5705-188,144.0
E33-5713-012,109.9
E33-5713-014,103.48666666666668
E33-5718-006,144.27714285714288
E33-5718-788,165.75
E33-5718-810,127.82333333333334
E33-5724-010,147.91799999999998
E33-5725-325,207.51250000000002
E33-5726-325,349.0
E33-5732-325,199.99
E33-5738-006,248.37666666666664
E33-5738-192,259.9
E33-5764-012,49.9
E33-5775-006,299.9
E33-5776-004,199.99
E33-5776-006,239.92999999999998
E33-5776-190,196.65666666666667
E33-5778-006,199.99
E33-5778-012,135.7375
E33-5778-375,187.181
E33-5786-006,349.99
E33-5786-012,223.99
E33-5796-006,349.9
E33-5796-822,306.62666666666667
E33-5799-006,219.99
E33-5804-006,149.99
E33-5804-016,127.99
E33-5806-012,233.32333333333335
E33-5806-014,287.972
E33-5806-219,319.9
E33-5807-016,119.99
E33-5808-003,103.99
E33-5808-012,103.99
E33-5808-014,129.99
E33-5808-016,129.99
E33-5808-168,129.99
E33-5818-014,109.99
E33-5824-006,79.9
E33-5827-006,99.34249999999999
E33-5827-010,87.92
E33-5828-006,71.92
E33-5828-014,87.98222222222222
E33-5828-168,89.99
E33-5828-342,99.9
E33-5834-006,83.06818181818181
E33-5834-008,80.91
E33-5834-810,85.0
E33-5835-006,80.99
E33-5838-006,115.0
E33-5842-010,105.0
E33-5844-006,108.09666666666665
E33-5844-014,109.99
E33-5851-010,99.99
E33-5851-034,97.49
E33-5855-168,105.0
E33-5860-034,249.99
E33-5872-221,119.99
E33-6036-008,404.99
E33-6043-018,399.9
E33-6127-006,259.9
E33-6132-008,259.99
E33-6143-006,289.99
E33-6143-010,289.99
E33-6144-010,389.99
E33-6144-846,389.99
E33-6145-006,259.99
E33-6145-014,319.99
E33-6146-000,369.97200000000004
E33-6146-006,369.9
E33-6147-006,279.96
E33-6147-010,299.99
E33-6153-299,389.99
E33-6153-375,389.99
E33-6157-014,259.99
E33-6163-006,289.945
E33-6163-162,289.99
E33-6163-325,289.99
E33-6164-010,299.99
E33-6165-006,349.99
E33-6170-018,255.65666666666667
E33-6170-034,248.196
E33-6173-008,237.49
E33-6222-006,59.9
E33-6233-006,86.775
E33-6248-006,105.0
E33-6255-006,105.0
E33-6256-010,94.99
E33-6268-006,95.0
E33-6268-008,89.99
E33-6268-138,95.0
E33-6268-168,92.495
E33-6268-810,90.25
E33-6269-006,95.0
E33-6269-010,95.0
E33-6269-034,95.0
E33-6271-034,99.0
E33-6272-010,100.0
E33-6276-008,95.0
E33-6276-030,80.99
E33-6276-338,95.0
E33-6287-219,105.0
E33-6325-010,111.9
E33-6337-006,75.99
E33-6337-014,79.99
E33-6338-006,89.99
E33-6339-325,71.99
E33-6340-006,79.20142857142856
E33-6340-012,79.99
E33-6340-060,74.99
E33-6341-006,71.99
E33-6448-006,289.99
E33-6448-014,289.99
E33-6464-034,239.99
E33-6469-014,269.99
E33-6469-876,269.99
E33-6472-006,264.59
E33-6472-014,269.99
E33-6472-203,229.49
E33-6475-311,254.99
E34-0095-006,199.99
E34-0096-006,229.99
E34-0133-006,219.93999999999994
E34-0196-014,229.99
E36-0728-460,57.9
E36-1082-810,449.92
E36-1091-014,39.92
E36-1159-460,50.3
E36-1170-006,94.9
E36-1172-325,189.9
E36-1206-006,87.92249999999999
E36-1206-876,99.9
E36-1210-014,66.4
E36-1238-325,249.9
E36-1275-060,99.9
E36-1285-016,99.9
E36-1306-008,99.9
E36-1306-205,99.9
E36-1311-325,102.9
E36-1339-008,139.9
E36-1570-006,209.9
E36-1572-325,106.99
E36-1575-002,159.9
E36-1579-006,109.99
E36-1582-325,129.34666666666666
E36-1587-008,49.9
E36-1590-325,263.2333333333333
E36-1594-788,111.92
E36-1595-325,168.88
E36-1598-008,99.9
E36-1600-788,71.92
E36-1610-325,116.99
E36-1615-325,71.99
E36-1617-325,248.9
E36-1621-325,240.39999999999998
E36-1633-014,164.65666666666667
E36-1633-162,149.99
E36-1636-014,229.9
E36-1734-325,199.79333333333332
E36-1750-325,219.92249999999999
E36-1763-006,99.99
E36-1763-198,104.675
E36-1763-205,104.4
E36-1763-788,109.90000000000002
E36-1763-810,106.59666666666668
E36-1763-879,99.99
E36-1772-010,203.0
E36-1783-006,106.59666666666665
E36-1783-012,102.195
E36-1783-016,103.29333333333334
E36-1783-188,104.945
E36-1790-006,89.99
E36-1790-012,109.9
E36-1790-014,89.99
E36-1790-016,99.99
E36-1792-325,167.99
E36-1794-788,79.99
E36-1800-012,183.99
E36-1800-788,273.6
E36-1810-006,219.99
E36-1811-006,141.24
E36-1811-012,146.07
E36-1813-016,210.995
E37-0113-006,93.99
E37-0113-266,84.945
E37-0115-219,139.89
E37-0127-003,169.99
E37-0129-003,169.92249999999999
E37-0131-138,168.54333333333332
E37-0134-006,159.9
E37-0135-006,129.99
E37-0136-138,119.99
E37-0137-003,125.11533333333333
E37-0138-003,127.99000000000001
E37-0138-138,118.18999999999998
E37-0139-006,139.9
E37-0139-138,110.65666666666665
E37-0140-138,164.945
E37-0141-006,189.9
E37-0146-006,129.9
E37-0157-006,159.9
E37-0167-003,139.9
E37-0167-006,126.9675
E37-0168-006,109.172
E37-0168-138,117.74454545454546
E37-0169-266,139.945
E37-0170-003,136.97714285714287
E37-0170-006,139.945
E37-0171-006,159.9
E40-0045-044,79.92
E40-0078-036,76.41
E41-0500-800,75.9
E41-0509-325,93.99
E41-0523-064,79.99
E41-0550-034,89.99
E41-0815-006,134.9
E41-0815-014,164.9
E41-0841-006,99.5
E41-0872-006,51.99
E41-0882-162,179.99
E43-0040-022,119.8
E43-0043-888,92.3
E46-0327-006,159.99
E46-0531-888,58.95666666666667
E46-0544-888,60.99
E46-0553-888,119.99
E46-0565-888,189.99
E46-0566-888,79.99
E46-0579-888,60.99
E47-1619-112,99.9
E47-1683-064,99.9
E47-2342-034,143.16750000000002
E47-2342-192,107.38999999999999
E51-0049-070,106.3
E51-1277-064,231.92
E51-1610-014,240.34499999999997
E51-1939-006,249.99
E51-2657-014,288.0
E51-2724-004,290.0
E51-2732-012,261.0
E53-0011-193,56.300000000000004
E53-0011-479,84.55000000000001
E53-0011-799,69.0
E53-0012-253,84.81428571428572
E53-0034-001,64.1
E53-0061-749,9.1
E55-0001-963,49.9
E55-0005-799,101.39223265895977
E55-0005-962,101.0115006468308
E55-0005-963,101.63847601128968
E55-0006-799,36.06388059701493
E55-0006-962,37.0912962962963
E55-0006-963,35.98894736842106
E55-0007-001,18.989375000000003
E55-0012-001,13.791355932203377
E55-0013-001,35.880000000000074
E55-0014-001,40.869230769230626
E55-0016-984,39.71710526315792
E55-0018-001,29.9
E55-0020-001,49.99
E55-0022-001,19.9
E55-0025-973,29.99
E55-0026-001,29.9
E55-0027-001,32.80861111111117
E55-0028-001,19.137222222222224
E55-0030-001,21.018666666666665
E55-0033-962,79.9
E55-0033-963,79.9
E55-0035-001,40.894999999999996
E55-0036-799,107.98
E55-0036-962,107.98
E55-0036-963,107.98
E55-0040-980,53.600000000000016
E55-0042-001,46.105714285714285
E55-0079-962,75.6108759124086
E55-0080-799,34.256423841059565
E55-0080-962,34.308032786885235
E55-0080-963,34.13773584905658
E55-0082-799,67.51022598870072
E55-0082-963,66.19711764705873
E55-0121-799,94.28166666666668
E55-0125-001,83.5
E55-0128-799,89.4719047619048
E55-0128-962,89.90000000000002
E55-0128-963,89.89999999999999
E55-0129-963,143.88
E55-0130-963,119.9
E55-0132-962,155.88
E55-0134-799,108.33
E55-0134-963,108.33
E55-0136-799,189.88
E55-0136-962,189.88
E55-0136-963,189.88
E55-0140-799,119.98999999999998
E55-0141-799,109.90000000000005
E55-0141-962,109.02080000000005
E55-0142-963,118.8
E55-0144-799,149.0
E55-0145-799,131.88
E55-0147-799,155.80129411764673
E55-0147-962,155.63021929824615
E55-0147-963,155.82407547169828
E55-0148-799,99.99
E55-0148-962,99.99
E55-0148-963,99.99
E55-0149-646,118.8
E55-0153-001,16.968333333333252
E55-0155-001,41.652857142857144
E55-0160-799,107.98
E55-0161-460,23.88
E55-0162-001,10.08755555555556
E55-0169-799,120.0
E55-0169-962,120.0
E55-0170-289,31.91578947368421
E56-0002-001,29.226189290162022
E56-0003-001,19.889609053497793
E56-0004-001,39.9
E56-0006-001,29.99
E56-0007-001,39.99
E56-0009-972,52.76740061162071
E56-0011-001,35.9
E56-0013-962,36.58857651245542
E56-0013-963,36.528628318583976
E56-0014-799,39.8699999999999
E56-0015-963,29.99
E56-0018-799,119.9
E56-0018-962,119.9
E56-0018-963,119.89999999999999
E56-0019-963,119.88
E56-0020-799,34.89666666666666
E56-0020-962,32.89999999999999
E56-0024-001,14.364444444444445
E56-0036-001,59.9
E56-0042-799,151.2
E56-0042-963,144.1
E56-0043-001,98.83415584415569
E56-0056-799,118.8
E56-0056-963,118.8
E56-0083-433,36.86947368421051
E56-0083-479,35.37678571428571
E56-0083-799,33.85421333333332
E56-0083-963,33.71602693602693
E56-0093-646,59.55144927536223
E56-0093-799,59.08806345935714
E56-0093-962,59.32804135857504
E56-0093-963,58.94501160092846
E56-0119-799,62.9
E56-0121-962,139.99
E56-0122-799,139.0
E56-0123-799,73.35516666666655
E56-0123-962,60.83400537634438
E56-0123-963,60.69646766169137
E56-0124-799,119.88
E56-0124-963,119.88
E56-0126-799,95.98
E56-0126-962,95.98
E56-0126-963,95.98
E56-0127-963,178.8
E56-0128-799,99.98999999999992
E56-0128-962,99.32333333333332
E56-0129-799,89.99
E56-0129-962,89.99
E56-0129-963,89.99
E56-0130-962,119.88
E56-0131-799,91.21879310344849
E56-0131-962,90.30395061728382
E56-0131-963,90.55536231884044
E56-0132-799,59.9
E56-0132-962,59.90000000000004
E56-0133-799,97.43818181818182
E56-0133-962,97.43818181818182
E56-0134-799,95.98
E56-0134-962,95.98
E56-0134-963,95.98
E56-0135-799,126.74000000000001
E56-0135-962,127.10142857142857
E56-0136-001,23.9
E56-0139-962,29.9
E56-0140-001,40.0
E56-0141-001,33.735
E56-0142-887,27.571999999999996
E56-0142-973,30.958695652173912
E56-0143-001,34.8
E56-0145-963,39.96
E56-0146-799,29.990000000000002
